# accession	asmId	taxId	vgpClade	Scientific_name	UCSC_common_name	NCBI_taxon_string
GCA_964273795.1	GCA_964273795.1_rNatHel1.hap2.1	2025560	vertebrate	Natrix_helvetica	snake N.helvetica (rNatHel1.hap2.1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Toxicofera;Serpentes;Colubroidea;Colubridae;Natricinae;Natrix;
GCA_964276385.1	GCA_964276385.1_fGasAcu3.hap2.1	69293	fish	Gasterosteus_aculeatus	three-spined stickleback (hap2 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Gasterosteales;Gasterosteidae;Gasterosteus;
GCA_964289755.1	GCA_964289755.1_bPhaAeh10.paternal.1	37045	birds	Phaethon_aethereus	red-billed tropicbird (paternal hap 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Phaethontimorphae;Phaethontiformes;Phaethontidae;Phaethon;
GCA_964341485.1	GCA_964341485.1_mMesMir1.hap2.1	52113	mammals	Mesoplodon_mirus	True's beaked whale (hap2.1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Ziphiidae;Mesoplodon;
GCA_964374185.1	GCA_964374185.1_mGraGri1.hap2.1	83653	mammals	Grampus_griseus	Risso's dolphin (hap2.1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Delphinidae;Grampus;
GCA_964417125.1	GCA_964417125.1_bLarArg3.hap2.1	35669	birds	Larus_argentatus	herring gull (hap2 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Charadriiformes;Laridae;Larus;
GCA_964638665.1	GCA_964638665.1_fPorCra3.hap2.1	88708	fish	Poromitra_crassiceps	crested bigscale (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Berycimorphaceae;Beryciformes;Melamphaidae;Poromitra;
GCA_964656075.1	GCA_964656075.1_mPipNat1.hap2.1	59473	mammals	Pipistrellus_nathusii	Nathusius's pipistrelle (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Vespertilionidae;Pipistrellus;
GCA_964656465.1	GCA_964656465.1_mHalGry1.hap2.1	9711	mammals	Halichoerus_grypus	gray seal (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Carnivora;Caniformia;Pinnipedia;Phocidae;Halichoerus;
GCA_964662095.1	GCA_964662095.1_mMusNiv2.hap2.1	36239	mammals	Mustela_nivalis	least weasel (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Carnivora;Caniformia;Musteloidea;Mustelidae;Mustelinae;Mustela;
GCA_965113305.1	GCA_965113305.1_rPodVau1.hap2.1	140051	vertebrate	Podarcis_vaucheri	lizards P.vaucheri (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Lacertinae;Podarcis;
GCA_965113325.1	GCA_965113325.1_fLeuLeu2.hap2.1	58325	fish	Leuciscus_leuciscus	common dace (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Otomorpha;Ostariophysi;Otophysi;Cypriniphysae;Cypriniformes;Cyprinoidei;Leuciscidae;Leuciscinae;Leuciscus;
GCA_965115945.1	GCA_965115945.1_mMyoEma1.hap2.1	109480	mammals	Myotis_emarginatus	Geoffroy's bat (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Vespertilionidae;Myotis;
GCA_965119315.1	GCA_965119315.1_aPelLes1.hap2.1	45623	vertebrate	Pelophylax_lessonae	pool frog (hap2 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Ranoidea;Ranidae;Pelophylax;
GCA_965140185.1	GCA_965140185.1_bAthNoc1.hap2.1	126797	birds	Athene_noctua	little owl (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Strigiformes;Strigidae;Athene;
GCA_965140255.1	GCA_965140255.1_rLepOli2.hap2	27788	vertebrate	Lepidochelys_olivacea	Pacific ridley (hap2 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Americhelydia;Chelonioidea;Cheloniidae;Lepidochelys;
GCA_965140265.1	GCA_965140265.1_rLepKem1.hap2	8472	vertebrate	Lepidochelys_kempii	Atlantic ridley (rLepKem1 hap2 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Americhelydia;Chelonioidea;Cheloniidae;Lepidochelys;
GCA_965140275.1	GCA_965140275.1_rCarCar1.hap2	8467	vertebrate	Caretta_caretta	loggerhead turtle (hap2 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Americhelydia;Chelonioidea;Cheloniidae;Caretta;
GCA_965140925.1	GCA_965140925.1_bAytMar2.hap2.1	189534	birds	Aythya_marila	greater scaup (hap2 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Anseriformes;Anatidae;Aythyinae;Aythya;
GCA_965152195.1	GCA_965152195.1_rNatDep2.hap2	27790	vertebrate	Natator_depressus	flatback sea turtle (hap2 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Americhelydia;Chelonioidea;Cheloniidae;Natator;
GCA_965152285.1	GCA_965152285.1_rEreImb1.hap2	27787	vertebrate	Eretmochelys_imbricata	hawksbill sea turtle (hap2 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Americhelydia;Chelonioidea;Cheloniidae;Eretmochelys;
GCA_965153305.1	GCA_965153305.1_rPodTil1.hap2.1	65485	vertebrate	Podarcis_tiliguerta	Tyrrhenian wall lizard (hap2 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Lacertinae;Podarcis;
GCA_965178375.1	GCA_965178375.1_rPodLio1.hap2.1	662736	vertebrate	Podarcis_liolepis	Columbretes wall lizard (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Lacertinae;Podarcis;
GCA_965178535.1	GCA_965178535.1_bColMon1.hap2.1	30423	birds	Coloeus_monedula	jackdaw (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Corvoidea;Corvidae;Coloeus;
GCA_965183785.1	GCA_965183785.1_bPlaLeu2.hap2.1	257867	birds	Platalea_leucorodia	Eurasian spoonbill (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Aequornithes;Pelecaniformes;Threskiornithidae;Platalea;
GCA_965194725.1	GCA_965194725.1_mBalBor1.hap2.1	9768	mammals	Balaenoptera_borealis	sei whale (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Balaenopteridae;Balaenoptera;
GCA_965194765.1	GCA_965194765.1_mBalPhy2.hap2.1	9770	mammals	Balaenoptera_physalus	fin whale (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Balaenopteridae;Balaenoptera;
GCA_965202575.1	GCA_965202575.1_ktThaDemo2.hap2.1	34761	invertebrate	Thalia_democratica	tunicate T.democratica (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Tunicata;Thaliacea;Salpida;Salpidae;Thalia;
GCA_965203405.1	GCA_965203405.1_mPipPip2.hap1.1	59474	mammals	Pipistrellus_pipistrellus	common pipistrelle (hap1.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Vespertilionidae;Pipistrellus;
GCA_965204225.1	GCA_965204225.1_mPipPip2.hap2.1	59474	mammals	Pipistrellus_pipistrellus	common pipistrelle (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Vespertilionidae;Pipistrellus;
GCA_965207765.1	GCA_965207765.1_rZooViv2.hap1.1	8524	vertebrate	Zootoca_vivipara	common lizard Z.vivipara (hap1.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Lacertinae;Zootoca;
GCA_965208345.1	GCA_965208345.1_rZooViv2.hap2.1	8524	vertebrate	Zootoca_vivipara	common lizard Z.vivipara (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Lacertinae;Zootoca;
GCA_965225695.1	GCA_965225695.1_fPagPag1.hap2.1	8173	fish	Pagrus_pagrus	common seabream (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Spariformes;Sparidae;Pagrus;
GCA_965231245.1	GCA_965231245.1_bZosLat1.hap2.1	43581	birds	Zosterops_lateralis	silver-eye (hap2.1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Sylvioidea;Zosteropidae;Zosterops;
GCF_000001405.40	GCF_000001405.40_GRCh38.p14	9606	primates	Homo_sapiens	human (GRCh38.p14 2022)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Catarrhini;Hominoidea;Hominidae;Homininae;Homo;
GCF_008822105.2	GCF_008822105.2_bTaeGut2.pat.W.v2	59729	birds	Taeniopygia_guttata	zebra finch (Blue55 paternal W 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Passeroidea;Estrildidae;Estrildinae;Taeniopygia;
GCF_010993605.1	GCF_010993605.1_kPetMar1.pri	7757	vertebrate	Petromyzon_marinus	sea lamprey (primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Cyclostomata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Petromyzon;
GCF_015476345.1	GCF_015476345.1_ZJU1.0	8839	birds	Anas_platyrhynchos	mallard (Pekin duck Z2 2020 Zhejiang U)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Anseriformes;Anatidae;Anatinae;Anas;
GCF_016699485.2	GCF_016699485.2_bGalGal1.mat.broiler.GRCg7b	9031	birds	Gallus_gallus	chicken white leghorn layer X broiler (v2 broiler haplotype 2021 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Galliformes;Phasianidae;Phasianinae;Gallus;
GCF_037038585.1	GCF_037038585.1_bPatFas1.hap1	372321	birds	Patagioenas_fasciata	band-tailed pigeon (hap1 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Columbimorphae;Columbiformes;Columbidae;Patagioenas;
GCF_040869285.1	GCF_040869285.1_UKY_Mglu_1.0	7769	vertebrate	Myxine_glutinosa	Atlantic hagfish (MG_SS 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Cyclostomata;Myxini;Myxiniformes;Myxinidae;Myxininae;Myxine;
